Aquatic Programs Count,day,Day of Week,Family Swim Count,Lap Swim Count,Outage Count,tally_Time,Water Excercise Count
,06/02/2019,Sunday,,8,,15:15:00,
,06/02/2019,Sunday,,6,,15:45:00,
,06/02/2019,Sunday,21,0,,16:15:00,
,06/02/2019,Sunday,34,0,,16:45:00,
,06/02/2019,Sunday,28,0,,17:15:00,
,06/02/2019,Sunday,7,0,,17:45:00,
,06/02/2019,Sunday,,,,18:15:00,
,06/02/2019,Sunday,,,,18:45:00,
,06/02/2019,Sunday,,,,19:15:00,
,06/02/2019,Sunday,,,,19:45:00,
,06/02/2019,Sunday,,,,20:15:00,
,06/02/2019,Sunday,,,,20:45:00,
,06/02/2019,Sunday,,,,21:15:00,
,06/03/2019,Monday,,1,,05:45:00,
,06/03/2019,Monday,,1,,06:15:00,
,06/03/2019,Monday,,0,,06:45:00,
,06/03/2019,Monday,,2,,07:15:00,
,06/03/2019,Monday,,3,,07:45:00,
,06/03/2019,Monday,,0,,08:15:00,2
,06/03/2019,Monday,,2,,08:45:00,3
,06/03/2019,Monday,,,,09:15:00,19
,06/03/2019,Monday,,,,09:45:00,19
,06/03/2019,Monday,,14,,10:15:00,
,06/03/2019,Monday,,10,,10:45:00,
14,06/03/2019,Monday,,,,11:15:00,
18,06/03/2019,Monday,,,,11:45:00,
,06/03/2019,Monday,,,,12:15:00,10
,06/03/2019,Monday,,,,12:45:00,10
,06/03/2019,Monday,,,,13:15:00,
,06/03/2019,Monday,,,,13:45:00,
,06/03/2019,Monday,,,,14:15:00,
,06/03/2019,Monday,,,,14:45:00,
,06/03/2019,Monday,,,,15:15:00,
,06/03/2019,Monday,,,,15:45:00,
,06/03/2019,Monday,3,8,,16:15:00,
,06/03/2019,Monday,7,,,16:45:00,
,06/03/2019,Monday,,4,,17:15:00,
,06/03/2019,Monday,,2,,17:45:00,
1,06/03/2019,Monday,,,,18:15:00,
,06/03/2019,Monday,,,,18:45:00,
2,06/03/2019,Monday,,,,19:15:00,
,06/03/2019,Monday,,,,19:45:00,
,06/03/2019,Monday,,,,20:15:00,
,06/03/2019,Monday,,4,,20:45:00,
,06/03/2019,Monday,,,,21:15:00,
,06/04/2019,Tuesday,,,,05:45:00,
,06/04/2019,Tuesday,,,,06:15:00,
,06/04/2019,Tuesday,,,,06:45:00,
,06/04/2019,Tuesday,,,,07:15:00,
,06/04/2019,Tuesday,,,,07:45:00,
,06/04/2019,Tuesday,,5,,08:15:00,
,06/04/2019,Tuesday,,7,,08:45:00,
,06/04/2019,Tuesday,,,,09:15:00,
,06/04/2019,Tuesday,,,,09:45:00,
,06/04/2019,Tuesday,,,,10:15:00,
,06/04/2019,Tuesday,,,,10:45:00,
,06/04/2019,Tuesday,,,,11:15:00,
,06/04/2019,Tuesday,,,,11:45:00,
,06/04/2019,Tuesday,,,,12:15:00,
,06/04/2019,Tuesday,,,,12:45:00,
,06/04/2019,Tuesday,,,,13:15:00,
,06/04/2019,Tuesday,,,,13:45:00,
,06/04/2019,Tuesday,,,,14:15:00,
,06/04/2019,Tuesday,,,,14:45:00,
,06/04/2019,Tuesday,,,,15:15:00,
,06/04/2019,Tuesday,,,,15:45:00,
,06/04/2019,Tuesday,7,4,,16:15:00,
,06/04/2019,Tuesday,,,,16:45:00,
,06/04/2019,Tuesday,9,1,,17:15:00,
,06/04/2019,Tuesday,,4,,17:45:00,
,06/04/2019,Tuesday,,,,18:15:00,
,06/04/2019,Tuesday,,4,,18:45:00,
,06/04/2019,Tuesday,,,,19:15:00,4
,06/04/2019,Tuesday,,,,19:45:00,
,06/04/2019,Tuesday,,4,,20:15:00,
,06/04/2019,Tuesday,,5,,20:45:00,
,06/04/2019,Tuesday,,,,21:15:00,
,06/05/2019,Wednesday,,1,,05:45:00,
,06/05/2019,Wednesday,,2,,06:15:00,
,06/05/2019,Wednesday,,2,,06:45:00,
,06/05/2019,Wednesday,,0,,07:15:00,
,06/05/2019,Wednesday,,0,,07:45:00,
,06/05/2019,Wednesday,,0,,08:15:00,0
,06/05/2019,Wednesday,,0,,08:45:00,1
,06/05/2019,Wednesday,,,,09:15:00,13
,06/05/2019,Wednesday,,,,09:45:00,
,06/05/2019,Wednesday,,,,10:15:00,
,06/05/2019,Wednesday,,,,10:45:00,
,06/05/2019,Wednesday,,,,11:15:00,
,06/05/2019,Wednesday,,2,,11:45:00,4
,06/05/2019,Wednesday,,2,,12:15:00,
,06/05/2019,Wednesday,,1,,12:45:00,
,06/05/2019,Wednesday,,,,13:15:00,
,06/05/2019,Wednesday,,,,13:45:00,
,06/05/2019,Wednesday,,,,14:15:00,
,06/05/2019,Wednesday,,,,14:45:00,
,06/05/2019,Wednesday,,,,15:15:00,
,06/05/2019,Wednesday,,,,15:45:00,
,06/05/2019,Wednesday,10,2,,16:15:00,
,06/05/2019,Wednesday,,,,16:45:00,
,06/05/2019,Wednesday,,1,,17:15:00,
,06/05/2019,Wednesday,,2,,17:45:00,
3,06/05/2019,Wednesday,,,,18:15:00,
2,06/05/2019,Wednesday,,,,18:45:00,
,06/05/2019,Wednesday,,,,19:15:00,
9,06/05/2019,Wednesday,,,,19:45:00,
2,06/05/2019,Wednesday,,,,20:15:00,
,06/05/2019,Wednesday,,,,20:45:00,
,06/05/2019,Wednesday,,5,,21:15:00,
,06/06/2019,Thursday,,,,05:45:00,
,06/06/2019,Thursday,,,,06:15:00,
,06/06/2019,Thursday,,,,06:45:00,
,06/06/2019,Thursday,,,,07:15:00,
,06/06/2019,Thursday,,,,07:45:00,
,06/06/2019,Thursday,,,,08:15:00,
,06/06/2019,Thursday,,,,08:45:00,
,06/06/2019,Thursday,,,,09:15:00,
,06/06/2019,Thursday,,,,09:45:00,13
,06/06/2019,Thursday,,,,10:15:00,12
,06/06/2019,Thursday,,,,10:45:00,12
,06/06/2019,Thursday,1,0,,11:15:00,
,06/06/2019,Thursday,,,,11:45:00,
,06/06/2019,Thursday,,7,,12:15:00,
,06/06/2019,Thursday,,1,,12:45:00,
,06/06/2019,Thursday,,,,13:15:00,
,06/06/2019,Thursday,,,,13:45:00,
,06/06/2019,Thursday,,,,14:15:00,
,06/06/2019,Thursday,,,,14:45:00,
,06/06/2019,Thursday,,,,15:15:00,
,06/06/2019,Thursday,,,,15:45:00,
,06/06/2019,Thursday,,,,16:15:00,
,06/06/2019,Thursday,,,,16:45:00,
,06/06/2019,Thursday,,,,17:15:00,
,06/06/2019,Thursday,,3,,17:45:00,
,06/06/2019,Thursday,,,,18:15:00,
,06/06/2019,Thursday,,2,,18:45:00,
,06/06/2019,Thursday,,,,19:15:00,6
,06/06/2019,Thursday,,,,19:45:00,
,06/06/2019,Thursday,,,,20:15:00,
,06/06/2019,Thursday,,,,20:45:00,
,06/06/2019,Thursday,,9,,21:15:00,
,06/07/2019,Friday,,0,,05:45:00,
,06/07/2019,Friday,,0,,06:15:00,
,06/07/2019,Friday,,,,06:45:00,
,06/07/2019,Friday,,,,07:15:00,
,06/07/2019,Friday,,1,,07:45:00,
,06/07/2019,Friday,,0,,08:15:00,1
,06/07/2019,Friday,,0,,08:45:00,4
,06/07/2019,Friday,,,,09:15:00,17
,06/07/2019,Friday,,,,09:45:00,17
,06/07/2019,Friday,,4,,10:15:00,
,06/07/2019,Friday,,9,,10:45:00,
,06/07/2019,Friday,,1,,11:15:00,7
,06/07/2019,Friday,,1,,11:45:00,4
,06/07/2019,Friday,,3,,12:15:00,
,06/07/2019,Friday,,3,,12:45:00,
,06/07/2019,Friday,,,,13:15:00,
,06/07/2019,Friday,,,,13:45:00,
,06/07/2019,Friday,,,,14:15:00,
,06/07/2019,Friday,,,,14:45:00,
,06/07/2019,Friday,,,,15:15:00,
,06/07/2019,Friday,,,,15:45:00,
,06/07/2019,Friday,3,1,,16:15:00,
,06/07/2019,Friday,,,,16:45:00,
,06/07/2019,Friday,,,,17:15:00,
,06/07/2019,Friday,,,,17:45:00,
3,06/07/2019,Friday,,,,18:15:00,
3,06/07/2019,Friday,,,,18:45:00,
,06/07/2019,Friday,0,0,,19:15:00,
,06/07/2019,Friday,0,0,,19:45:00,
,06/07/2019,Friday,0,0,,20:15:00,
,06/07/2019,Friday,0,1,,20:45:00,
,06/07/2019,Friday,0,0,,21:15:00,
,06/08/2019,Saturday,,,,05:45:00,
,06/08/2019,Saturday,,,,06:15:00,
,06/08/2019,Saturday,,,,06:45:00,
,06/08/2019,Saturday,,,,07:15:00,
,06/08/2019,Saturday,,2,,07:45:00,
,06/08/2019,Saturday,,,,08:15:00,
,06/08/2019,Saturday,,,,08:45:00,
,06/08/2019,Saturday,,,,09:15:00,
,06/08/2019,Saturday,,,,09:45:00,
,06/08/2019,Saturday,,,,10:15:00,
,06/08/2019,Saturday,,,,10:45:00,
11,06/08/2019,Saturday,,,,11:15:00,
,06/08/2019,Saturday,,,,11:45:00,
20,06/08/2019,Saturday,,,,12:15:00,
22,06/08/2019,Saturday,,,,12:45:00,
,06/08/2019,Saturday,,4,,13:15:00,
,06/08/2019,Saturday,,,,13:45:00,
,06/08/2019,Saturday,,,,14:15:00,
,06/08/2019,Saturday,,,,14:45:00,
,06/08/2019,Saturday,,,,15:15:00,
,06/08/2019,Saturday,,,,15:45:00,
,06/08/2019,Saturday,20,0,,16:15:00,
,06/08/2019,Saturday,28,0,,16:45:00,
,06/08/2019,Saturday,45,0,,17:15:00,
,06/08/2019,Saturday,37,0,,17:45:00,
,06/08/2019,Saturday,,,,18:15:00,
,06/08/2019,Saturday,,,,18:45:00,
,06/08/2019,Saturday,,,,19:15:00,
,06/08/2019,Saturday,,,,19:45:00,
,06/08/2019,Saturday,,,,20:15:00,
,06/08/2019,Saturday,,,,20:45:00,
,06/08/2019,Saturday,,,,21:15:00,
,06/09/2019,Sunday,,,,05:45:00,
,06/09/2019,Sunday,,,,06:15:00,
,06/09/2019,Sunday,,,,06:45:00,
,06/09/2019,Sunday,,,,07:15:00,
,06/09/2019,Sunday,,,,07:45:00,
,06/09/2019,Sunday,,,,08:15:00,
19,06/09/2019,Sunday,,,,08:45:00,
,06/09/2019,Sunday,,,,09:15:00,
,06/09/2019,Sunday,,,,09:45:00,
,06/09/2019,Sunday,,,,10:15:00,
28,06/09/2019,Sunday,,,,10:45:00,
,06/09/2019,Sunday,,,,11:15:00,
,06/09/2019,Sunday,,,,11:45:00,
,06/09/2019,Sunday,,,,12:15:00,
,06/09/2019,Sunday,,,,12:45:00,
,06/09/2019,Sunday,,,,13:15:00,
,06/09/2019,Sunday,,5,,13:45:00,
,06/09/2019,Sunday,,6,,14:15:00,
,06/09/2019,Sunday,,7,,14:45:00,
,06/09/2019,Sunday,,11,,15:15:00,
,06/09/2019,Sunday,,11,,15:45:00,
,06/09/2019,Sunday,18,0,,16:15:00,
,06/09/2019,Sunday,22,0,,16:45:00,
,06/09/2019,Sunday,25,0,,17:15:00,
,06/09/2019,Sunday,,,,17:45:00,
,06/09/2019,Sunday,,,,18:15:00,
,06/09/2019,Sunday,,,,18:45:00,
,06/09/2019,Sunday,,,,19:15:00,
,06/09/2019,Sunday,,,,19:45:00,
,06/09/2019,Sunday,,,,20:15:00,
,06/09/2019,Sunday,,,,20:45:00,
,06/09/2019,Sunday,,,,21:15:00,
,06/10/2019,Monday,,1,,05:45:00,
,06/10/2019,Monday,,2,,06:15:00,
,06/10/2019,Monday,,3,,06:45:00,
,06/10/2019,Monday,,3,,07:15:00,
,06/10/2019,Monday,,1,,07:45:00,
,06/10/2019,Monday,,,,08:15:00,
,06/10/2019,Monday,,0,,08:45:00,8
,06/10/2019,Monday,,,,09:15:00,24
,06/10/2019,Monday,,,,09:45:00,17
,06/10/2019,Monday,,4,,10:15:00,
,06/10/2019,Monday,,6,,10:45:00,
,06/10/2019,Monday,,13,,11:15:00,
,06/10/2019,Monday,,18,,11:45:00,
,06/10/2019,Monday,,,,12:15:00,13
,06/10/2019,Monday,,,,12:45:00,13
,06/10/2019,Monday,,,,13:15:00,
,06/10/2019,Monday,,,,13:45:00,
,06/10/2019,Monday,,,,14:15:00,
,06/10/2019,Monday,,,,14:45:00,
,06/10/2019,Monday,,,,15:15:00,
,06/10/2019,Monday,,,,15:45:00,
,06/10/2019,Monday,15,1,,16:15:00,
,06/10/2019,Monday,16,,,16:45:00,
,06/10/2019,Monday,,17,,17:15:00,
,06/10/2019,Monday,,,,17:45:00,
,06/10/2019,Monday,,2,,18:15:00,
,06/10/2019,Monday,,4,,18:45:00,
,06/10/2019,Monday,,2,,19:15:00,
,06/10/2019,Monday,,2,,19:45:00,
,06/10/2019,Monday,,3,,20:15:00,
,06/10/2019,Monday,,3,,20:45:00,
,06/10/2019,Monday,,,,21:15:00,
,06/11/2019,Tuesday,,,,05:45:00,
,06/11/2019,Tuesday,,,,06:15:00,
,06/11/2019,Tuesday,,,,06:45:00,
,06/11/2019,Tuesday,,,,07:15:00,
,06/11/2019,Tuesday,,,,07:45:00,
,06/11/2019,Tuesday,,3,,08:15:00,
,06/11/2019,Tuesday,,,,08:45:00,
,06/11/2019,Tuesday,,,,09:15:00,7
,06/11/2019,Tuesday,,,,09:45:00,7
,06/11/2019,Tuesday,,,,10:15:00,8
,06/11/2019,Tuesday,,,,10:45:00,8
,06/11/2019,Tuesday,,1,,11:15:00,0
,06/11/2019,Tuesday,,,,11:45:00,2
,06/11/2019,Tuesday,,2,,12:15:00,
,06/11/2019,Tuesday,,4,,12:45:00,
,06/11/2019,Tuesday,,,,13:15:00,
,06/11/2019,Tuesday,,,,13:45:00,
,06/11/2019,Tuesday,,,,14:15:00,
,06/11/2019,Tuesday,,,,14:45:00,
,06/11/2019,Tuesday,,,,15:15:00,
,06/11/2019,Tuesday,,,,15:45:00,
,06/11/2019,Tuesday,12,,,16:15:00,
,06/11/2019,Tuesday,28,,,16:45:00,
,06/11/2019,Tuesday,,,,17:15:00,
,06/11/2019,Tuesday,9,1,,17:45:00,
,06/11/2019,Tuesday,,5,,18:15:00,
,06/11/2019,Tuesday,,,,18:45:00,
,06/11/2019,Tuesday,,,,19:15:00,
,06/11/2019,Tuesday,,,,19:45:00,
,06/11/2019,Tuesday,,,,20:15:00,
,06/11/2019,Tuesday,,,,20:45:00,
,06/11/2019,Tuesday,,,,21:15:00,
,06/12/2019,Wednesday,,2,,05:45:00,
,06/12/2019,Wednesday,,2,,06:15:00,
,06/12/2019,Wednesday,,3,,06:45:00,
,06/12/2019,Wednesday,,4,,07:15:00,
,06/12/2019,Wednesday,,,,07:45:00,
,06/12/2019,Wednesday,,0,,08:15:00,1
,06/12/2019,Wednesday,,,,08:45:00,
,06/12/2019,Wednesday,,,,09:15:00,13
,06/12/2019,Wednesday,,,,09:45:00,13
,06/12/2019,Wednesday,,1,,10:15:00,
,06/12/2019,Wednesday,,8,,10:45:00,
,06/12/2019,Wednesday,,8,,11:15:00,
,06/12/2019,Wednesday,,2,,11:45:00,
,06/12/2019,Wednesday,,0,,12:15:00,
,06/12/2019,Wednesday,,,,12:45:00,
,06/12/2019,Wednesday,,,,13:15:00,
,06/12/2019,Wednesday,,,,13:45:00,
,06/12/2019,Wednesday,,,,14:15:00,
,06/12/2019,Wednesday,,,,14:45:00,
,06/12/2019,Wednesday,,,,15:15:00,
,06/12/2019,Wednesday,,,,15:45:00,
,06/12/2019,Wednesday,0,7,,16:15:00,
,06/12/2019,Wednesday,0,8,,16:45:00,
,06/12/2019,Wednesday,,2,,17:15:00,
,06/12/2019,Wednesday,,5,,17:45:00,
,06/12/2019,Wednesday,,,,18:15:00,
,06/12/2019,Wednesday,,,,18:45:00,
,06/12/2019,Wednesday,,8,,19:15:00,
,06/12/2019,Wednesday,,8,,19:45:00,
,06/12/2019,Wednesday,,2,,20:15:00,
,06/12/2019,Wednesday,,,,20:45:00,
,06/12/2019,Wednesday,,,,21:15:00,
,06/13/2019,Thursday,,,,05:45:00,
,06/13/2019,Thursday,,,,06:15:00,
,06/13/2019,Thursday,,,,06:45:00,
,06/13/2019,Thursday,,,,07:15:00,
,06/13/2019,Thursday,,,,07:45:00,
,06/13/2019,Thursday,,5,,08:15:00,
,06/13/2019,Thursday,,,,08:45:00,
,06/13/2019,Thursday,,,,09:15:00,11
,06/13/2019,Thursday,,,,09:45:00,11
,06/13/2019,Thursday,,,,10:15:00,10
,06/13/2019,Thursday,,,,10:45:00,9
,06/13/2019,Thursday,,0,,11:15:00,6
,06/13/2019,Thursday,,,,11:45:00,
,06/13/2019,Thursday,,,,12:15:00,
,06/13/2019,Thursday,,,,12:45:00,
,06/13/2019,Thursday,,,,13:15:00,
,06/13/2019,Thursday,,,,13:45:00,
,06/13/2019,Thursday,,,,14:15:00,
,06/13/2019,Thursday,,,,14:45:00,
,06/13/2019,Thursday,,,,15:15:00,
,06/13/2019,Thursday,,,,15:45:00,
,06/13/2019,Thursday,,,,16:15:00,
,06/13/2019,Thursday,,,,16:45:00,
,06/13/2019,Thursday,,,,17:15:00,
,06/13/2019,Thursday,,1,,17:45:00,
,06/13/2019,Thursday,,,,18:15:00,
,06/13/2019,Thursday,,,,18:45:00,
,06/13/2019,Thursday,,,,19:15:00,
,06/13/2019,Thursday,,,,19:45:00,
,06/13/2019,Thursday,,,,20:15:00,
,06/13/2019,Thursday,,,,20:45:00,
,06/13/2019,Thursday,,,,21:15:00,
,06/14/2019,Friday,,2,,05:45:00,
,06/14/2019,Friday,,2,,06:15:00,
,06/14/2019,Friday,,2,,06:45:00,
,06/14/2019,Friday,,3,,07:15:00,
,06/14/2019,Friday,,1,,07:45:00,
,06/14/2019,Friday,,,,08:15:00,2
,06/14/2019,Friday,,,,08:45:00,4
,06/14/2019,Friday,,,,09:15:00,
,06/14/2019,Friday,,,,09:45:00,
,06/14/2019,Friday,,1,,10:15:00,
,06/14/2019,Friday,,4,,10:45:00,
,06/14/2019,Friday,,4,,11:15:00,4
,06/14/2019,Friday,,,,11:45:00,
,06/14/2019,Friday,,8,,12:15:00,
,06/14/2019,Friday,,,,12:45:00,
,06/14/2019,Friday,,,,13:15:00,
,06/14/2019,Friday,,,,13:45:00,
,06/14/2019,Friday,,,,14:15:00,
,06/14/2019,Friday,,,,14:45:00,
,06/14/2019,Friday,,,,15:15:00,
,06/14/2019,Friday,,,,15:45:00,
,06/14/2019,Friday,5,,,16:15:00,
,06/14/2019,Friday,9,,,16:45:00,
,06/14/2019,Friday,,19,,17:15:00,
,06/14/2019,Friday,,,,17:45:00,
,06/14/2019,Friday,,,,18:15:00,
,06/14/2019,Friday,,,,18:45:00,
,06/14/2019,Friday,,,,19:15:00,
,06/14/2019,Friday,,,,19:45:00,
,06/14/2019,Friday,2,6,,20:15:00,
,06/14/2019,Friday,,,,20:45:00,
,06/14/2019,Friday,,,,21:15:00,
,06/15/2019,Saturday,,,,05:45:00,
,06/15/2019,Saturday,,,,06:15:00,
,06/15/2019,Saturday,,,,06:45:00,
,06/15/2019,Saturday,,,,07:15:00,
,06/15/2019,Saturday,,3,,07:45:00,
,06/15/2019,Saturday,,2,,08:15:00,
,06/15/2019,Saturday,,0,,08:45:00,
,06/15/2019,Saturday,,0,,09:15:00,
,06/15/2019,Saturday,,1,,09:45:00,
,06/15/2019,Saturday,,4,,10:15:00,
,06/15/2019,Saturday,,3,,10:45:00,
,06/15/2019,Saturday,,,,11:15:00,
,06/15/2019,Saturday,,13,,11:45:00,
,06/15/2019,Saturday,,,,12:15:00,
,06/15/2019,Saturday,,,,12:45:00,
,06/15/2019,Saturday,,,,13:15:00,
,06/15/2019,Saturday,,4,,13:45:00,
,06/15/2019,Saturday,,6,,14:15:00,
,06/15/2019,Saturday,,,,14:45:00,
,06/15/2019,Saturday,,6,,15:15:00,
,06/15/2019,Saturday,,6,,15:45:00,
,06/15/2019,Saturday,6,2,,16:15:00,
,06/15/2019,Saturday,18,,,16:45:00,
,06/15/2019,Saturday,0,46,,17:15:00,
,06/15/2019,Saturday,0,38,,17:45:00,
,06/15/2019,Saturday,0,0,,18:15:00,
,06/15/2019,Saturday,0,0,,18:45:00,
,06/15/2019,Saturday,0,0,,19:15:00,
,06/15/2019,Saturday,0,0,,19:45:00,
,06/15/2019,Saturday,,,,20:15:00,
,06/15/2019,Saturday,,,,20:45:00,
,06/15/2019,Saturday,,,,21:15:00,
,06/17/2019,Monday,,1,,05:45:00,
,06/17/2019,Monday,,1,,06:15:00,
,06/17/2019,Monday,,1,,06:45:00,
,06/17/2019,Monday,,1,,07:15:00,
,06/17/2019,Monday,,,,07:45:00,
,06/17/2019,Monday,,0,,08:15:00,1
,06/17/2019,Monday,,0,,08:45:00,1
,06/17/2019,Monday,,,,09:15:00,18
,06/17/2019,Monday,,,,09:45:00,16
,06/17/2019,Monday,,2,,10:15:00,
,06/17/2019,Monday,,5,,10:45:00,
2,06/17/2019,Monday,,,,11:15:00,
,06/17/2019,Monday,,,,11:45:00,
,06/17/2019,Monday,,,,12:15:00,12
,06/17/2019,Monday,,,,12:45:00,
,06/17/2019,Monday,,,,13:15:00,
,06/17/2019,Monday,,,,13:45:00,
,06/17/2019,Monday,,,,14:15:00,
,06/17/2019,Monday,,,,14:45:00,
,06/17/2019,Monday,,,,15:15:00,
,06/17/2019,Monday,,,,15:45:00,
,06/17/2019,Monday,,,,16:15:00,
,06/17/2019,Monday,3,1,,16:45:00,
,06/17/2019,Monday,,2,,17:15:00,
,06/17/2019,Monday,,0,,17:45:00,
2,06/17/2019,Monday,,,,18:15:00,
,06/17/2019,Monday,,,,18:45:00,
3,06/17/2019,Monday,,,,19:15:00,
1,06/17/2019,Monday,,,,19:45:00,
1,06/17/2019,Monday,,,,20:15:00,
,06/17/2019,Monday,,,,20:45:00,
,06/17/2019,Monday,,3,,21:15:00,
,06/18/2019,Tuesday,,,,05:45:00,
,06/18/2019,Tuesday,,,,06:15:00,
,06/18/2019,Tuesday,,,,06:45:00,
,06/18/2019,Tuesday,,,,07:15:00,
,06/18/2019,Tuesday,,,,07:45:00,
,06/18/2019,Tuesday,,4,,08:15:00,
,06/18/2019,Tuesday,,,,08:45:00,
,06/18/2019,Tuesday,,,,09:15:00,9
,06/18/2019,Tuesday,,,,09:45:00,9
,06/18/2019,Tuesday,,,,10:15:00,8
,06/18/2019,Tuesday,,,,10:45:00,8
,06/18/2019,Tuesday,,,,11:15:00,3
,06/18/2019,Tuesday,,,,11:45:00,3
,06/18/2019,Tuesday,,,,12:15:00,
,06/18/2019,Tuesday,,2,,12:45:00,
,06/18/2019,Tuesday,,,,13:15:00,
,06/18/2019,Tuesday,,,,13:45:00,
,06/18/2019,Tuesday,,,,14:15:00,
,06/18/2019,Tuesday,,,,14:45:00,
,06/18/2019,Tuesday,,,,15:15:00,
,06/18/2019,Tuesday,,,,15:45:00,
,06/18/2019,Tuesday,15,,,16:15:00,
,06/18/2019,Tuesday,25,,,16:45:00,
,06/18/2019,Tuesday,,17,,17:15:00,
,06/18/2019,Tuesday,,0,,17:45:00,
,06/18/2019,Tuesday,,,,18:15:00,
,06/18/2019,Tuesday,,,,18:45:00,
,06/18/2019,Tuesday,,,,19:15:00,
,06/18/2019,Tuesday,,,,19:45:00,
,06/18/2019,Tuesday,,0,,20:15:00,
,06/18/2019,Tuesday,,,,20:45:00,
,06/18/2019,Tuesday,,,,21:15:00,
,06/19/2019,Wednesday,,1,,05:45:00,
,06/19/2019,Wednesday,,1,,06:15:00,
,06/19/2019,Wednesday,,2,,06:45:00,
,06/19/2019,Wednesday,,1,,07:15:00,
,06/19/2019,Wednesday,,1,,07:45:00,
,06/19/2019,Wednesday,,0,,08:15:00,2
,06/19/2019,Wednesday,,1,,08:45:00,1
,06/19/2019,Wednesday,,,,09:15:00,
,06/19/2019,Wednesday,,,,09:45:00,
,06/19/2019,Wednesday,,2,,10:15:00,
,06/19/2019,Wednesday,,4,,10:45:00,
,06/19/2019,Wednesday,,3,,11:15:00,
,06/19/2019,Wednesday,,3,,11:45:00,
,06/19/2019,Wednesday,,1,,12:15:00,
,06/19/2019,Wednesday,,2,,12:45:00,
,06/19/2019,Wednesday,,,,13:15:00,
,06/19/2019,Wednesday,,,,13:45:00,
,06/19/2019,Wednesday,,,,14:15:00,
,06/19/2019,Wednesday,,,,14:45:00,
,06/19/2019,Wednesday,,,,15:15:00,
,06/19/2019,Wednesday,,,,15:45:00,
,06/19/2019,Wednesday,,,,16:15:00,
,06/19/2019,Wednesday,8,,,16:45:00,
,06/19/2019,Wednesday,,5,,17:15:00,
,06/19/2019,Wednesday,,2,,17:45:00,
,06/19/2019,Wednesday,,0,,18:15:00,
,06/19/2019,Wednesday,,2,,18:45:00,
,06/19/2019,Wednesday,,,,19:15:00,
,06/19/2019,Wednesday,,,,19:45:00,
,06/19/2019,Wednesday,,,,20:15:00,
,06/19/2019,Wednesday,,2,,20:45:00,
,06/19/2019,Wednesday,,4,,21:15:00,
,06/20/2019,Thursday,,,,05:45:00,
,06/20/2019,Thursday,,,,06:15:00,
,06/20/2019,Thursday,,,,06:45:00,
,06/20/2019,Thursday,,,,07:15:00,
,06/20/2019,Thursday,,,,07:45:00,
,06/20/2019,Thursday,,,,08:15:00,
,06/20/2019,Thursday,,2,,08:45:00,
,06/20/2019,Thursday,,,,09:15:00,14
,06/20/2019,Thursday,,,,09:45:00,14
,06/20/2019,Thursday,,,,10:15:00,13
,06/20/2019,Thursday,,,,10:45:00,13
,06/20/2019,Thursday,,,,11:15:00,1
,06/20/2019,Thursday,,,,11:45:00,
,06/20/2019,Thursday,,2,,12:15:00,
,06/20/2019,Thursday,,3,,12:45:00,
,06/20/2019,Thursday,,,,13:15:00,
,06/20/2019,Thursday,,,,13:45:00,
,06/20/2019,Thursday,,,,14:15:00,
,06/20/2019,Thursday,,,,14:45:00,
,06/20/2019,Thursday,,,,15:15:00,
,06/20/2019,Thursday,,,,15:45:00,
,06/20/2019,Thursday,10,,,16:15:00,
,06/20/2019,Thursday,22,,,16:45:00,
,06/20/2019,Thursday,11,,,17:15:00,
,06/20/2019,Thursday,,,,17:45:00,
,06/20/2019,Thursday,,2,,18:15:00,
,06/20/2019,Thursday,,3,,18:45:00,
,06/20/2019,Thursday,,,,19:15:00,
,06/20/2019,Thursday,,,,19:45:00,
,06/20/2019,Thursday,,0,,20:15:00,
,06/20/2019,Thursday,,,,20:45:00,
,06/20/2019,Thursday,,,,21:15:00,
,06/21/2019,Friday,,1,,05:45:00,
,06/21/2019,Friday,,2,,06:15:00,
,06/21/2019,Friday,,1,,06:45:00,
,06/21/2019,Friday,,2,,07:15:00,
,06/21/2019,Friday,,1,,07:45:00,
,06/21/2019,Friday,,,,08:15:00,2
,06/21/2019,Friday,,,,08:45:00,4
,06/21/2019,Friday,,,,09:15:00,16
,06/21/2019,Friday,,,,09:45:00,16
,06/21/2019,Friday,,2,,10:15:00,
,06/21/2019,Friday,,6,,10:45:00,
,06/21/2019,Friday,,2,,11:15:00,
,06/21/2019,Friday,,2,,11:45:00,
,06/21/2019,Friday,,,,12:15:00,
,06/21/2019,Friday,,4,,12:45:00,
,06/21/2019,Friday,,,,13:15:00,
,06/21/2019,Friday,,,,13:45:00,
,06/21/2019,Friday,,,,14:15:00,
,06/21/2019,Friday,,,,14:45:00,
,06/21/2019,Friday,,,,15:15:00,
,06/21/2019,Friday,,,,15:45:00,
,06/21/2019,Friday,,,,16:15:00,
,06/21/2019,Friday,10,,,16:45:00,
,06/21/2019,Friday,,11,,17:15:00,
,06/21/2019,Friday,,7,,17:45:00,
,06/21/2019,Friday,,11,,18:15:00,
,06/21/2019,Friday,,2,,18:45:00,
,06/21/2019,Friday,,1,,19:15:00,
,06/21/2019,Friday,2,1,,19:45:00,
,06/21/2019,Friday,4,2,,20:15:00,
,06/21/2019,Friday,4,1,,20:45:00,
,06/21/2019,Friday,5,2,,21:15:00,
,06/22/2019,Saturday,,,,05:45:00,
